# compare_bandwidth_utilization: 用于方案对比的带宽利用率。
# static_bandwidth_utilization: 不考虑重传时，静态打包方案本身的带宽利用率。
# signal_count: 按原始 MessageCode 去重后的信号种类数，不是副本总数。
# total_added_signal_copies: 相比原始 1 份信号，方案中新增的信号副本总数。
# 三种方案的 WCRT 均按信号级统计值输出；foundation / baseline1 基于“最早成功副本到达时间”分布，baseline2 基于重传分布。
# ASIL 分组里的 wcrt_ratio 表示 WCRT/周期；signal_detail 里的 WCRT 列统一是信号级统计值（单位 ms）。

retry_distribution_report	D:\document\CODE\paper1\storage\analysis\202649_155345\retry_probability_reports\M4_4ecu_170signals.txt

# 每个方案的总体指标。
[scheme_summary]
scheme	compare_bandwidth_utilization	static_bandwidth_utilization	signal_count	total_added_signal_copies
foundation	0.52388800000000002	0.52388800000000002	170	42
baseline1	0.54697999999999991	0.54697999999999991	170	110
baseline2	0.29505603418248572	0.2950560000000001	170	0

# 按 ASIL 分组统计的 WCRT/周期 的 P95 结果。

[asil_wcrt_ratio_p95]
scheme	asil	signal_count	avg_wcrt_ratio_p95	max_wcrt_ratio_p95
foundation	A	128	0.05122481250000039	0.18344000000000166
foundation	B	18	0.0096328888888889547	0.058040000000000445
foundation	C	16	0.017969999999999584	0.05999999999998451
foundation	D	8	0.044289999999996922	0.068399999999989802
baseline1	A	128	0.039207031250000239	0.15096000000000204
baseline1	B	18	0.011182444444444573	0.026960000000000407
baseline1	C	16	0.032933749999999831	0.085200000000000387
baseline1	D	8	0.077250000000010477	0.14080000000002713
baseline2	A	128	0.048072374999999966	0.13679999999999998
baseline2	B	18	0.056874444444444422	0.11456
baseline2	C	16	0.077738749999999968	0.15479999999999999
baseline2	D	8	0.11681999999999999	0.19439999999999999

# 按 ASIL 分组统计的信号故障概率。

[asil_fault_probability]
scheme	asil	signal_count	avg_fault_probability	max_fault_probability
foundation	A	128	1.2645281168134538e-08	1.8791999823430371e-08
foundation	B	18	1.4618102220958e-16	1.8657734145098039e-16
foundation	C	16	1.3502610741466712e-16	1.8657734145098039e-16
foundation	D	8	1.3107128249336765e-16	1.5823382200910208e-16
baseline1	A	128	6.0960937978898794e-09	1.8791999823430371e-08
baseline1	B	18	1.438223022565998e-16	2.0943878096900196e-16
baseline1	C	16	1.5033875211707355e-16	2.0943878096900196e-16
baseline1	D	8	1.3273340246306133e-16	1.6517390187718504e-16
baseline2	A	128	2.7870934726781371e-14	1.113553693699032e-13
baseline2	B	18	1.8503717077085941e-17	1.1102230246251565e-16
baseline2	C	16	2.2852683238452371e-15	3.6453270879061277e-14
baseline2	D	8	2.2783294299413298e-14	3.6453270879061277e-14

# 按 ASIL 分组统计的新增信号副本数量。

[asil_added_signal_copies]
scheme	asil	signal_count	added_signal_copies
foundation	A	128	0
foundation	B	18	18
foundation	C	16	16
foundation	D	8	8
baseline1	A	128	68
baseline1	B	18	18
baseline1	C	16	16
baseline1	D	8	8
baseline2	A	128	0
baseline2	B	18	0
baseline2	C	16	0
baseline2	D	8	0

# 每个原始信号的明细指标。WCRT 列统一为信号级统计值（单位 ms），不是 WCRT/周期。

[signal_detail]
scheme	code	asil	level	type	period_ms	src_ecu	dst_ecu	signal_instance_count	added_signal_copies	p_fault	p_threshold	expected_wcrt_ms	p_wcrt_over_deadline	wcrt_p95_ms
baseline1	2288396005	A	0	0	100	3	2	2	1	1.3857998236863647e-16	1	0.2475999970852531	1.1102230246251565e-16	0.24760000000000026
baseline1	2290453159	A	0	0	100	2	3	1	0	1.1231999936921088e-08	1	3.4208000000000016	1.1231999885730204e-08	3.4208000000000016
baseline1	2437796450	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	3.0444000000000018	1.2851999908747302e-08	3.0444000000000018
baseline1	2446670854	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	2.8680000000000017	1.8791999845113594e-08	2.8680000000000017
baseline1	2474614560	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	2.8680000000000017	1.8791999845113594e-08	2.8680000000000017
baseline1	2516197425	A	0	1	100	1	2	1	0	1.1231999936921088e-08	1	3.6724000000000019	1.1231999885730204e-08	3.6724000000000019
baseline1	2645834907	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	3.0444000000000018	1.2851999908747302e-08	3.0444000000000018
baseline1	2782421624	A	0	0	100	0	1	1	0	1.2311999924207329e-08	1	3.3792000000000018	1.2311999975089805e-08	3.3792000000000018
baseline1	3135315022	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	3.0444000000000018	1.2851999908747302e-08	3.0444000000000018
baseline1	3237024432	A	0	0	100	1	2	2	1	1.3857998236863647e-16	1	0.2475999970852531	1.1102230246251565e-16	0.24760000000000026
baseline1	3349462166	A	0	0	100	2	0	1	0	1.8791999823430371e-08	1	2.8680000000000017	1.8791999845113594e-08	2.8680000000000017
baseline1	3401908672	A	0	0	100	2	1	1	0	1.285199991741305e-08	1	3.0444000000000018	1.2851999908747302e-08	3.0444000000000018
baseline1	3443086970	A	0	0	100	0	2	2	1	1.3857998236863647e-16	1	0.50719999402924187	1.1102230246251565e-16	0.5072000000000001
baseline1	3544157914	A	0	0	100	1	3	1	0	1.1771999930710009e-08	1	2.9116000000000017	1.1771999930410004e-08	2.9116000000000017
baseline1	3549069885	A	0	0	100	0	2	2	1	1.3857998236863647e-16	1	0.50719999402924187	1.1102230246251565e-16	0.5072000000000001
baseline1	3578559950	A	0	0	100	0	1	1	0	1.2311999924207329e-08	1	3.3792000000000018	1.2311999975089805e-08	3.3792000000000018
baseline1	3750157913	A	0	0	100	0	1	1	0	1.2311999924207329e-08	1	3.3792000000000018	1.2311999975089805e-08	3.3792000000000018
baseline1	3836448027	A	0	0	100	0	1	1	0	1.2311999924207329e-08	1	3.3792000000000018	1.2311999975089805e-08	3.3792000000000018
baseline1	3972935248	A	0	0	100	1	2	1	0	1.1231999936921088e-08	1	3.6724000000000019	1.1231999885730204e-08	3.6724000000000019
baseline1	4028126748	A	0	0	100	1	2	1	0	1.1231999936921088e-08	1	3.6724000000000019	1.1231999885730204e-08	3.6724000000000019
baseline2	145291079	D	3	0	1	1	3	1	0	3.6453270879061277e-14	2.7777777777777776e-15	0.19440002354611963	3.6453270879061277e-14	0.19439999999999999
baseline2	1485650330	D	3	1	1	1	2	1	0	3.6453270879061277e-14	2.7777777777777776e-15	0.15480001874968788	3.6453270879061277e-14	0.15479999999999999
baseline2	1778470101	D	3	0	1	2	0	1	0	3.6453270879061277e-14	2.7777777777777776e-15	0.11320001371101207	3.6453270879061277e-14	0.1132
baseline2	4063005593	D	3	0	1	2	0	1	0	3.6453270879061277e-14	2.7777777777777776e-15	0.11320001371101207	3.6453270879061277e-14	0.1132
baseline2	2486704225	D	3	0	2	1	2	1	0	3.6453270879061277e-14	5.5555555555555552e-15	0.15480001874968788	3.6453270879061277e-14	0.15479999999999999
baseline2	4251812955	D	3	0	2	0	1	1	0	0	5.5555555555555552e-15	0.2340000283425526	0	0.23399999999999999
baseline2	290648546	D	3	0	5	1	0	1	0	0	1.388888888888889e-14	0.36880004506810521	0	0.36880000000000002
baseline2	3991608196	D	3	0	10	2	0	1	0	0	2.7777777777777781e-14	0.9080001430263579	0	0.90799999999999992
baseline2	3056872340	C	2	0	1	1	2	1	0	3.6453270879061277e-14	2.7777777777777774e-14	0.15480001874968788	3.6453270879061277e-14	0.15479999999999999
baseline2	1516648366	C	2	0	2	1	0	1	0	0	5.5555555555555549e-14	0.27360003313898457	0	0.27359999999999995
baseline2	1035949382	C	2	0	5	2	1	1	0	0	1.388888888888889e-13	0.57280006999731781	0	0.57279999999999998
baseline2	2888072604	C	2	1	5	0	2	1	0	0	1.388888888888889e-13	0.49160006007451246	0	0.49160000000000004
baseline2	3267995113	C	2	0	5	2	3	1	0	0	1.388888888888889e-13	0.53120006491371241	0	0.53120000000000001
baseline2	4232437735	C	2	0	5	3	1	1	0	0	1.388888888888889e-13	0.44800005474650434	0	0.44799999999999995
baseline2	32603144	C	2	0	10	0	2	1	0	0	2.7777777777777779e-13	0.49160006007451246	0	0.49160000000000004
baseline2	1673499897	C	2	0	10	0	1	1	0	0	2.7777777777777779e-13	0.77120012147789396	0	0.7712
baseline2	3362915061	C	2	1	10	2	0	1	0	0	2.7777777777777779e-13	0.9080001430263579	0	0.90799999999999992
baseline2	3460769802	C	2	1	10	1	0	1	0	0	2.7777777777777779e-13	0.36880004506810521	0	0.36880000000000002
baseline2	4150613546	C	2	0	10	2	3	1	0	0	2.7777777777777779e-13	0.53120006491371241	0	0.53120000000000001
baseline2	950242904	C	2	0	20	2	1	1	0	1.1102230246251565e-16	5.5555555555555559e-13	0.9616001514693242	1.1102230246251565e-16	0.9615999999999999
baseline2	1592905069	C	2	0	20	2	0	1	0	0	5.5555555555555559e-13	0.9080001430263579	0	0.90799999999999992
baseline2	2282999364	C	2	0	20	3	0	1	0	0	5.5555555555555559e-13	0.82480012992085927	0	0.82479999999999987
baseline2	2551445896	C	2	0	20	0	1	1	0	0	5.5555555555555559e-13	0.77120012147789396	0	0.7712
baseline2	2881154222	C	2	0	20	1	3	1	0	0	5.5555555555555559e-13	1.2628001563624591	0	1.2627999999999997
baseline2	1480296070	B	1	1	5	2	1	1	0	0	1.388888888888889e-13	0.57280006999731781	0	0.57279999999999998
baseline2	358619778	B	1	0	10	1	2	1	0	1.1102230246251565e-16	2.7777777777777779e-13	0.71760011264742529	1.1102230246251565e-16	0.7175999999999999
baseline2	526552833	B	1	1	10	2	1	1	0	0	2.7777777777777779e-13	0.57280006999731781	0	0.57279999999999998
baseline2	578124656	B	1	0	10	2	1	1	0	0	2.7777777777777779e-13	1.0052001583371222	0	1.0051999999999999
baseline2	2185834201	B	1	0	10	2	0	1	0	0	2.7777777777777779e-13	0.9080001430263579	0	0.90799999999999992
baseline2	2974949657	B	1	0	10	2	1	1	0	0	2.7777777777777779e-13	1.0052001583371222	0	1.0051999999999999
baseline2	3739933945	B	1	0	10	2	1	1	0	0	2.7777777777777779e-13	1.0052001583371222	0	1.0051999999999999
baseline2	805035513	B	1	0	20	1	2	1	0	1.1102230246251565e-16	5.5555555555555559e-13	1.3124001625040342	1.1102230246251565e-16	1.3123999999999996
baseline2	2511906212	B	1	0	20	3	0	1	0	0	5.5555555555555559e-13	0.82480012992085927	0	0.82479999999999987
baseline2	3015183690	B	1	0	20	2	0	1	0	0	5.5555555555555559e-13	1.3560001679026732	0	1.3559999999999997
baseline2	3459441748	B	1	0	20	2	0	1	0	0	5.5555555555555559e-13	0.9080001430263579	0	0.90799999999999992
baseline2	3537117971	B	1	0	20	1	0	1	0	0	5.5555555555555559e-13	0.67200010548922706	0	0.67200000000000004
baseline2	1204618577	B	1	0	50	1	0	1	0	0	1.3888888888888889e-12	1.4372001779570003	0	1.4371999999999996
baseline2	2228964607	B	1	0	50	0	3	1	0	0	1.3888888888888889e-12	1.7424003192460127	0	1.7424000000000002
baseline2	1173073351	B	1	0	100	0	2	1	0	0	2.7777777777777777e-12	1.5720002880249868	0	1.5719999999999998
baseline2	2789900408	B	1	0	100	3	1	1	0	0	2.7777777777777777e-12	1.8672003421121368	0	1.8672000000000006
baseline2	2897250769	B	1	0	100	1	2	1	0	1.1102230246251565e-16	2.7777777777777777e-12	1.7860003272345022	1.1102230246251565e-16	1.7860000000000005
baseline2	2938087393	B	1	1	100	3	2	1	0	0	2.7777777777777777e-12	1.8276003348565459	0	1.8276000000000006
baseline2	3047524809	A	0	0	2	1	0	1	0	0	1	0.27360003313898457	0	0.27359999999999995
baseline2	296355536	A	0	0	5	1	2	1	0	1.1990408665951691e-14	1	0.62040007581416701	1.1990408665951691e-14	0.62040000000000006
baseline2	869446078	A	0	0	5	1	2	1	0	1.1990408665951691e-14	1	0.62040007581416701	1.1990408665951691e-14	0.62040000000000006
baseline2	1441583064	A	0	0	5	1	3	1	0	2.7755575615628914e-15	1	0.3212000392512937	2.7755575615628914e-15	0.32120000000000004
baseline2	1881511351	A	0	0	5	2	0	1	0	4.9960036108132044e-15	1	0.40840004990731699	4.9960036108132044e-15	0.40839999999999999
baseline2	2785635689	A	0	1	5	2	1	1	0	0	1	0.57280006999731781	0	0.57279999999999998
baseline2	11384668	A	0	0	10	3	0	1	0	0	1	0.82480012992085927	0	0.82479999999999987
baseline2	36388572	A	0	0	10	0	1	1	0	0	1	0.77120012147789396	0	0.7712
baseline2	168337547	A	0	0	10	0	2	1	0	0	1	0.49160006007451246	0	0.49160000000000004
baseline2	235766176	A	0	0	10	0	1	1	0	0	1	0.77120012147789396	0	0.7712
baseline2	361448172	A	0	0	10	1	0	1	0	0	1	0.36880004506810521	0	0.36880000000000002
baseline2	410879818	A	0	0	10	1	2	1	0	1.1990408665951691e-14	1	0.62040007581416701	1.1990408665951691e-14	0.62040000000000006
baseline2	506139370	A	0	0	10	2	0	1	0	0	1	0.9080001430263579	0	0.90799999999999992
baseline2	581727905	A	0	0	10	1	2	1	0	1.1102230246251565e-16	1	0.71760011264742529	1.1102230246251565e-16	0.7175999999999999
baseline2	627938609	A	0	0	10	3	2	1	0	2.4980018054066022e-14	1	0.86440010703195247	2.4980018054066022e-14	0.86439999999999984
baseline2	984584757	A	0	0	10	1	2	1	0	1.1102230246251565e-16	1	0.71760011264742529	1.1102230246251565e-16	0.7175999999999999
baseline2	1016692647	A	0	0	10	2	1	1	0	1.1102230246251565e-16	1	0.9616001514693242	1.1102230246251565e-16	0.9615999999999999
baseline2	1017974888	A	0	0	10	1	0	1	0	0	1	0.67200010548922706	0	0.67200000000000004
baseline2	1041098508	A	0	0	10	1	2	1	0	1.1102230246251565e-16	1	0.71760011264742529	1.1102230246251565e-16	0.7175999999999999
baseline2	1066414348	A	0	0	10	1	0	1	0	0	1	0.67200010548922706	0	0.67200000000000004
baseline2	1078766928	A	0	0	10	3	2	1	0	2.4980018054066022e-14	1	0.86440010703195247	2.4980018054066022e-14	0.86439999999999984
baseline2	1098593361	A	0	0	10	2	1	1	0	0	1	1.0052001583371222	0	1.0051999999999999
baseline2	1305036828	A	0	0	10	1	3	1	0	2.7755575615628914e-15	1	0.3212000392512937	2.7755575615628914e-15	0.32120000000000004
baseline2	1482500791	A	0	0	10	3	0	1	0	0	1	0.82480012992085927	0	0.82479999999999987
baseline2	1820145391	A	0	0	10	1	0	1	0	0	1	0.67200010548922706	0	0.67200000000000004
baseline2	1826914532	A	0	0	10	0	2	1	0	0	1	0.49160006007451246	0	0.49160000000000004
baseline2	1898761066	A	0	0	10	2	1	1	0	1.1102230246251565e-16	1	0.9616001514693242	1.1102230246251565e-16	0.9615999999999999
baseline2	2010054352	A	0	0	10	1	3	1	0	2.7755575615628914e-15	1	0.3212000392512937	2.7755575615628914e-15	0.32120000000000004
baseline2	2010944987	A	0	0	10	2	0	1	0	4.9960036108132044e-15	1	0.40840004990731699	4.9960036108132044e-15	0.40839999999999999
baseline2	2063315710	A	0	1	10	1	2	1	0	1.1102230246251565e-16	1	0.71760011264742529	1.1102230246251565e-16	0.7175999999999999
baseline2	2135113717	A	0	0	10	2	1	1	0	0	1	1.0052001583371222	0	1.0051999999999999
baseline2	2152536909	A	0	0	10	0	2	1	0	0	1	0.49160006007451246	0	0.49160000000000004
baseline2	2255395839	A	0	0	10	0	1	1	0	0	1	0.77120012147789396	0	0.7712
baseline2	2277457209	A	0	0	10	0	2	1	0	0	1	0.49160006007451246	0	0.49160000000000004
baseline2	2601566917	A	0	0	10	0	2	1	0	0	1	0.49160006007451246	0	0.49160000000000004
baseline2	2740226219	A	0	1	10	2	0	1	0	4.9960036108132044e-15	1	0.40840004990731699	4.9960036108132044e-15	0.40839999999999999
baseline2	2901499394	A	0	0	10	2	1	1	0	1.1102230246251565e-16	1	0.9616001514693242	1.1102230246251565e-16	0.9615999999999999
baseline2	3383887645	A	0	0	10	0	1	1	0	0	1	0.77120012147789396	0	0.7712
baseline2	3478806365	A	0	0	10	1	2	1	0	1.1102230246251565e-16	1	0.71760011264742529	1.1102230246251565e-16	0.7175999999999999
baseline2	3576772521	A	0	0	10	3	2	1	0	2.4980018054066022e-14	1	0.86440010703195247	2.4980018054066022e-14	0.86439999999999984
baseline2	3657638704	A	0	0	10	1	2	1	0	1.1990408665951691e-14	1	0.62040007581416701	1.1990408665951691e-14	0.62040000000000006
baseline2	3697508707	A	0	0	10	2	1	1	0	1.1102230246251565e-16	1	0.9616001514693242	1.1102230246251565e-16	0.9615999999999999
baseline2	3987373990	A	0	0	10	2	1	1	0	1.1102230246251565e-16	1	0.9616001514693242	1.1102230246251565e-16	0.9615999999999999
baseline2	4254333340	A	0	0	10	0	1	1	0	0	1	0.77120012147789396	0	0.7712
baseline2	98512147	A	0	0	20	3	2	1	0	2.4980018054066022e-14	1	0.86440010703195247	2.4980018054066022e-14	0.86439999999999984
baseline2	169241692	A	0	0	20	0	2	1	0	4.0523140398818214e-14	1	1.2192001492931968	4.0523140398818214e-14	1.2191999999999996
baseline2	419934241	A	0	0	20	2	1	1	0	1.1102230246251565e-16	1	0.9616001514693242	1.1102230246251565e-16	0.9615999999999999
baseline2	498783114	A	0	0	20	3	1	1	0	3.7525538232330291e-14	1	1.1696001434885335	3.7525538232330291e-14	1.1695999999999998
baseline2	586272333	A	0	0	20	2	0	1	0	0	1	1.3560001679026732	0	1.3559999999999997
baseline2	843170851	A	0	0	20	0	3	1	0	5.595524044110789e-14	1	1.3956001714726298	5.595524044110789e-14	1.3955999999999995
baseline2	1106941291	A	0	1	20	3	0	1	0	0	1	0.82480012992085927	0	0.82479999999999987
baseline2	1120091307	A	0	0	20	2	1	1	0	1.1102230246251565e-16	1	0.9616001514693242	1.1102230246251565e-16	0.9615999999999999
baseline2	1178027390	A	0	0	20	0	3	1	0	5.595524044110789e-14	1	1.3956001714726298	5.595524044110789e-14	1.3955999999999995
baseline2	1263338062	A	0	0	20	2	0	1	0	0	1	1.3560001679026732	0	1.3559999999999997
baseline2	1352008924	A	0	0	20	2	1	1	0	0	1	1.0052001583371222	0	1.0051999999999999
baseline2	1597918552	A	0	0	20	0	1	1	0	0	1	0.77120012147789396	0	0.7712
baseline2	1721461483	A	0	0	20	2	0	1	0	0	1	0.9080001430263579	0	0.90799999999999992
baseline2	1802335222	A	0	0	20	2	0	1	0	0	1	0.9080001430263579	0	0.90799999999999992
baseline2	1885798770	A	0	0	20	1	2	1	0	1.1102230246251565e-16	1	1.3124001625040342	1.1102230246251565e-16	1.3123999999999996
baseline2	1946888776	A	0	0	20	2	0	1	0	0	1	1.3560001679026732	0	1.3559999999999997
baseline2	1960059410	A	0	0	20	0	2	1	0	4.0523140398818214e-14	1	1.2192001492931968	4.0523140398818214e-14	1.2191999999999996
baseline2	2042829802	A	0	0	20	2	1	1	0	1.1102230246251565e-16	1	0.9616001514693242	1.1102230246251565e-16	0.9615999999999999
baseline2	2046070918	A	0	0	20	1	0	1	0	0	1	0.67200010548922706	0	0.67200000000000004
baseline2	2094031497	A	0	0	20	1	2	1	0	1.1102230246251565e-16	1	1.3124001625040342	1.1102230246251565e-16	1.3123999999999996
baseline2	2163367617	A	0	0	20	0	2	1	0	4.0523140398818214e-14	1	1.2192001492931968	4.0523140398818214e-14	1.2191999999999996
baseline2	2225190877	A	0	0	20	0	2	1	0	4.0523140398818214e-14	1	1.2192001492931968	4.0523140398818214e-14	1.2191999999999996
baseline2	2562589290	A	0	0	20	2	0	1	0	0	1	1.3560001679026732	0	1.3559999999999997
baseline2	2594100587	A	0	0	20	0	1	1	0	0	1	0.77120012147789396	0	0.7712
baseline2	2731154060	A	0	0	20	1	0	1	0	0	1	0.67200010548922706	0	0.67200000000000004
baseline2	2791179862	A	0	0	20	1	2	1	0	1.1102230246251565e-16	1	0.71760011264742529	1.1102230246251565e-16	0.7175999999999999
baseline2	2854959001	A	0	0	20	0	2	1	0	4.0523140398818214e-14	1	1.2192001492931968	4.0523140398818214e-14	1.2191999999999996
baseline2	2920308274	A	0	0	20	1	0	1	0	0	1	0.67200010548922706	0	0.67200000000000004
baseline2	3045559476	A	0	0	20	1	2	1	0	1.1102230246251565e-16	1	1.3124001625040342	1.1102230246251565e-16	1.3123999999999996
baseline2	3349893201	A	0	1	20	1	0	1	0	0	1	0.67200010548922706	0	0.67200000000000004
baseline2	3525899400	A	0	0	20	0	2	1	0	4.0523140398818214e-14	1	1.2192001492931968	4.0523140398818214e-14	1.2191999999999996
baseline2	3760392648	A	0	0	20	1	0	1	0	0	1	0.67200010548922706	0	0.67200000000000004
baseline2	3860785395	A	0	0	20	1	3	1	0	0	1	1.2628001563624591	0	1.2627999999999997
baseline2	4116403690	A	0	0	20	1	2	1	0	1.1102230246251565e-16	1	1.3124001625040342	1.1102230246251565e-16	1.3123999999999996
baseline2	4215399335	A	0	0	20	1	0	1	0	0	1	0.67200010548922706	0	0.67200000000000004
baseline2	258421270	A	0	0	50	1	3	1	0	6.8056671409522096e-14	1	1.5284001943863452	6.8056671409522096e-14	1.5283999999999998
baseline2	886821176	A	0	0	50	2	0	1	0	6.1506355564233672e-14	1	1.4848001879229458	6.1506355564233672e-14	1.4847999999999997
baseline2	919076367	A	0	0	50	0	1	1	0	8.1712414612411521e-14	1	1.6612002113368549	8.1712414612411521e-14	1.6612
baseline2	1533040048	A	0	0	50	1	0	1	0	0	1	1.4372001779570003	0	1.4371999999999996
baseline2	1545622080	A	0	0	50	0	2	1	0	0	1	1.5720002880249868	0	1.5719999999999998
baseline2	1798843089	A	0	0	50	2	3	1	0	8.659739592076221e-14	1	1.7028002168025762	8.659739592076221e-14	1.7028000000000001
baseline2	2253845728	A	0	0	50	2	0	1	0	6.1506355564233672e-14	1	1.4848001879229458	6.1506355564233672e-14	1.4847999999999997
baseline2	3279893664	A	0	0	50	2	1	1	0	7.6827433304060833e-14	1	1.6176002056822414	7.6827433304060833e-14	1.6175999999999999
baseline2	4216568460	A	0	0	50	2	1	1	0	7.6827433304060833e-14	1	1.6176002056822414	7.6827433304060833e-14	1.6175999999999999
baseline2	4229556178	A	0	0	50	2	0	1	0	6.1506355564233672e-14	1	1.4848001879229458	6.1506355564233672e-14	1.4847999999999997
baseline2	78183922	A	0	0	100	1	2	1	0	1.1091128016005314e-13	1	1.9068002429502293	1.1091128016005314e-13	1.9068000000000005
baseline2	363100819	A	0	0	100	3	2	1	0	0	1	1.8276003348565459	0	1.8276000000000006
baseline2	524297656	A	0	0	100	1	2	1	0	1.1091128016005314e-13	1	1.9068002429502293	1.1091128016005314e-13	1.9068000000000005
baseline2	528112619	A	0	0	100	1	2	1	0	1.1091128016005314e-13	1	1.9068002429502293	1.1091128016005314e-13	1.9068000000000005
baseline2	559759922	A	0	0	100	1	3	1	0	6.8056671409522096e-14	1	1.5284001943863452	6.8056671409522096e-14	1.5283999999999998
baseline2	604581114	A	0	0	100	1	2	1	0	1.1091128016005314e-13	1	1.9068002429502293	1.1091128016005314e-13	1.9068000000000005
baseline2	822036725	A	0	0	100	3	2	1	0	0	1	1.8276003348565459	0	1.8276000000000006
baseline2	841654069	A	0	0	100	2	3	1	0	8.659739592076221e-14	1	1.7028002168025762	8.659739592076221e-14	1.7028000000000001
baseline2	926531372	A	0	0	100	2	1	1	0	7.6827433304060833e-14	1	1.6176002056822414	7.6827433304060833e-14	1.6175999999999999
baseline2	1088300852	A	0	0	100	1	2	1	0	1.1102230246251565e-16	1	1.7860003272345022	1.1102230246251565e-16	1.7860000000000005
baseline2	1118149584	A	0	0	100	1	3	1	0	6.8056671409522096e-14	1	1.5284001943863452	6.8056671409522096e-14	1.5283999999999998
baseline2	1376462981	A	0	0	100	1	0	1	0	0	1	1.4372001779570003	0	1.4371999999999996
baseline2	1533595252	A	0	0	100	0	2	1	0	0	1	1.5720002880249868	0	1.5719999999999998
baseline2	1605488496	A	0	1	100	0	1	1	0	8.1712414612411521e-14	1	1.6612002113368549	8.1712414612411521e-14	1.6612
baseline2	1608883955	A	0	0	100	3	0	1	0	1.113553693699032e-13	1	1.9068002430176652	1.113553693699032e-13	1.9068000000000007
baseline2	1756216781	A	0	0	100	2	0	1	0	6.1506355564233672e-14	1	1.4848001879229458	6.1506355564233672e-14	1.4847999999999997
baseline2	1860621852	A	0	0	100	2	0	1	0	6.1506355564233672e-14	1	1.4848001879229458	6.1506355564233672e-14	1.4847999999999997
baseline2	2070695494	A	0	0	100	2	0	1	0	6.1506355564233672e-14	1	1.4848001879229458	6.1506355564233672e-14	1.4847999999999997
baseline2	2132539287	A	0	0	100	1	2	1	0	1.1102230246251565e-16	1	1.7860003272345022	1.1102230246251565e-16	1.7860000000000005
baseline2	2288396005	A	0	0	100	3	2	1	0	0	1	1.8276003348565459	0	1.8276000000000006
baseline2	2290453159	A	0	0	100	2	3	1	0	8.659739592076221e-14	1	1.7028002168025762	8.659739592076221e-14	1.7028000000000001
baseline2	2437796450	A	0	0	100	2	1	1	0	7.6827433304060833e-14	1	1.6176002056822414	7.6827433304060833e-14	1.6175999999999999
baseline2	2446670854	A	0	0	100	2	0	1	0	6.1506355564233672e-14	1	1.4848001879229458	6.1506355564233672e-14	1.4847999999999997
baseline2	2474614560	A	0	0	100	2	0	1	0	6.1506355564233672e-14	1	1.4848001879229458	6.1506355564233672e-14	1.4847999999999997
baseline2	2516197425	A	0	1	100	1	2	1	0	1.1091128016005314e-13	1	1.9068002429502293	1.1091128016005314e-13	1.9068000000000005
baseline2	2645834907	A	0	0	100	2	1	1	0	7.6827433304060833e-14	1	1.6176002056822414	7.6827433304060833e-14	1.6175999999999999
baseline2	2782421624	A	0	0	100	0	1	1	0	8.1712414612411521e-14	1	1.6612002113368549	8.1712414612411521e-14	1.6612
baseline2	3135315022	A	0	0	100	2	1	1	0	7.6827433304060833e-14	1	1.6176002056822414	7.6827433304060833e-14	1.6175999999999999
baseline2	3237024432	A	0	0	100	1	2	1	0	1.1102230246251565e-16	1	1.7860003272345022	1.1102230246251565e-16	1.7860000000000005
baseline2	3349462166	A	0	0	100	2	0	1	0	6.1506355564233672e-14	1	1.4848001879229458	6.1506355564233672e-14	1.4847999999999997
baseline2	3401908672	A	0	0	100	2	1	1	0	7.6827433304060833e-14	1	1.6176002056822414	7.6827433304060833e-14	1.6175999999999999
baseline2	3443086970	A	0	0	100	0	2	1	0	0	1	1.5720002880249868	0	1.5719999999999998
baseline2	3544157914	A	0	0	100	1	3	1	0	6.8056671409522096e-14	1	1.5284001943863452	6.8056671409522096e-14	1.5283999999999998
baseline2	3549069885	A	0	0	100	0	2	1	0	0	1	1.5720002880249868	0	1.5719999999999998
baseline2	3578559950	A	0	0	100	0	1	1	0	8.1712414612411521e-14	1	1.6612002113368549	8.1712414612411521e-14	1.6612
baseline2	3750157913	A	0	0	100	0	1	1	0	8.1712414612411521e-14	1	1.6612002113368549	8.1712414612411521e-14	1.6612
baseline2	3836448027	A	0	0	100	0	1	1	0	8.1712414612411521e-14	1	1.6612002113368549	8.1712414612411521e-14	1.6612
baseline2	3972935248	A	0	0	100	1	2	1	0	1.1091128016005314e-13	1	1.9068002429502293	1.1091128016005314e-13	1.9068000000000005
baseline2	4028126748	A	0	0	100	1	2	1	0	1.1091128016005314e-13	1	1.9068002429502293	1.1091128016005314e-13	1.9068000000000005
